danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.8933948785580833,0.5272426427136273,0.36363636363636365,0.7517171489697105,0.0,0.09856308935788055,0.059006706629343805,0.0,0.08052219321148824,0.16406087137794456,0.4189969330687353,0.3539204694995427
0.45158808660292343,0.9489181669033792,0.09090909090909091,0.8880381338437863,1.0,0.3320610687022901,0.005838611866774621,0.03596311475409836,0.07906005221932114,0.10673337502605797,0.5169196670188912,0.35032593633081344
0.28453676228156943,0.8407448732870058,0.9090909090909092,0.701985512142026,0.0,0.07914234396048496,0.003875046212112823,0.0001813524590163934,0.1122715404699739,0.399624765478424,0.7028104945748822,0.33728557489992167
0.523024508187713,0.8978363338067584,0.18181818181818182,0.8861239349923056,1.0,0.1535698248765155,0.008581530899833111,0.0,0.3148825065274151,0.45486762559933297,0.3871291977010902,0.13770028398556955
0.8120672601384769,0.7926678539019509,0.5454545454545454,0.6238036257178246,1.0,0.02873821284238887,0.00047423147001816423,0.7735655737704917,0.07404699738903392,0.5330414842609965,0.3934756836164015,0.4272928599368049
0.6131443015716013,0.49118487817483614,0.0,0.6381788837593364,1.0,0.009092950157162109,0.04635486607095594,0.06127049180327868,0.08616187989556134,0.013445903689806131,0.8701322130872916,0.31079625016903906
0.8164633476206176,0.9709534674548627,0.5454545454545454,0.7094921743046954,0.0,0.042433767400089806,0.0005288874212303999,0.9702868852459017,0.04971279373368145,0.7217010631644778,0.39333393469240485,0.45744796869615295
0.6318276733707001,0.7285651613885444,0.18181818181818182,0.7698832714033704,1.0,0.06713066906151774,0.056273909068732024,0.783811475409836,0.07164490861618797,0.15884928080050031,0.7029458003659702,0.5065979750214843
0.47906363336630403,0.9889823497242582,0.7272727272727273,0.8292985024208985,1.0,0.13448585541086666,0.013156436445746166,0.0001301229508196721,0.3305483028720626,0.24119241192411928,0.5805713770263653,0.22029747960989432
0.5450049455984175,0.8717946149731871,0.6363636363636364,0.8079420485681041,0.0,0.2826672653794342,0.051618031743245286,7.254098360655737e-06,0.4203655352480417,0.5455493016468627,0.5810095100641737,0.26758914718537297
0.9241674909330695,0.9258812617813739,0.18181818181818182,0.7491648838344029,1.0,0.09631791647956892,0.0024074327073398305,0.014959016393442623,0.737859007832898,0.7237856993954555,0.3806602922605087,0.17300435793523733
0.7757995384108143,0.749598857369506,0.09090909090909091,0.7359156251172916,1.0,0.3051189941625505,0.07105125884092905,0.004385245901639344,0.2261096605744125,0.5236606212215968,0.6119752068245664,0.1418022977675215
0.5274205956698539,0.9669470491727747,0.7272727272727273,0.9244079120219194,1.0,0.06174225415356982,0.05171924646771239,0.3247950819672131,0.17389033942558746,0.3068584531999166,0.5479433519754645,0.26077523843591277
0.4977470051654029,0.7706325533504674,0.8181818181818182,0.715835303832151,1.0,0.04512797485406375,0.01922931991377234,0.19877049180327866,0.34934725848563963,0.04940587867417136,0.5481430890956416,0.22296865980041036
0.5647873392680514,0.7556084847926379,0.0,0.7087039747776152,0.0,0.01594072743601258,0.00307544988882271,0.8637295081967212,0.24699738903394255,0.35688972274338127,0.406117110383753,0.21395324489502132
0.7593142103527859,0.5302474564251932,0.6363636363636364,0.5848815824043838,1.0,0.1333632689717108,0.0013952854626688013,0.007182377049180327,0.31592689295039156,0.5247029393370858,0.6106543645782326,0.3467226785670144
0.30431915595120346,0.9909855588653023,0.0,0.8530195548549337,0.0,0.02581948810058374,0.00035277380065764063,0.5348360655737705,0.28355091383812003,0.28080050031269543,0.7028684827710628,0.3902220554855165
0.7373337729420816,0.44911748621291314,0.09090909090909091,0.5164583567916525,0.0,0.45105523125280644,0.3340071130064626,0.00016598360655737705,0.07237597911227153,0.318323952470294,0.614146542614881,0.2664171432476724
0.4669743927904166,0.9949919771473903,0.6363636363636364,0.7460120857260819,1.0,0.09631791647956892,0.00030925146913678635,0.5081967213114754,0.5822454308093994,0.1546800083385449,0.47081260792247626,0.5977729016985333
0.35047807451368285,0.8747994286847531,0.4545454545454546,0.8515932890440265,1.0,0.016389762011674903,0.00012402852336198796,0.0,0.2344647519582245,0.25682718365645196,0.8065256050101802,0.28363367751860885
0.5845697329376854,0.7245587431064566,0.18181818181818182,0.6552565401794093,1.0,0.028625954198473285,0.0027110768807411395,0.0,0.09451697127937336,0.3172816343548051,0.2904435452694518,0.23797496332034823
0.2702494779646115,0.8958331246657145,0.8181818181818182,0.8232181060691364,0.0,0.04647507858105074,0.0027515627705279803,0.0298155737704918,0.5989556135770234,0.05555555555555555,0.6906523027757013,0.3982864895283048
0.6966699637322783,0.9419069349097253,1.0,0.8918665315467477,1.0,0.06106870229007633,0.004927679346570695,0.0031045081967213113,0.1373368146214099,0.3558474046278925,0.5486585397283574,0.2130807853880482
0.44939004286185297,0.9108571932235442,0.8181818181818182,0.7774274668768532,0.0,0.022676246070947464,0.0003386037392322462,0.08780737704918032,0.10078328981723236,0.25578486554096314,0.612374681064921,0.3916150824983169
0.6450159358171228,0.8367384550049178,0.18181818181818182,0.6772135270052171,0.0,0.14571171980242478,0.38157803350600095,0.0,0.1227154046997389,0.147383781530123,0.3802221592227004,0.3440267786904674
0.4373008022859655,0.8417464778575278,1.0,0.7227038997109935,0.0,0.026044005388414903,0.0005582396913258597,0.8596311475409836,0.9101827676240208,0.015217844486137166,0.44500141748923994,0.7630167323192446
0.6043521266073194,0.9208732389287639,0.09090909090909091,0.7038997109935067,1.0,0.05422092501122586,3.840086646281886e-05,0.8032786885245902,0.5258485639686683,0.4798832603710653,0.5354694466637457,0.5868700660597257
0.272447521705682,0.8848154743899728,0.09090909090909091,0.8137972450549862,1.0,0.037269869779973056,0.00239731123489312,0.0,0.29086161879895556,0.10569105691056911,0.5513517692842967,0.23867293092592679
0.8043741070447302,0.5663052209639844,0.09090909090909091,0.6969185151822241,1.0,0.02110462505612933,0.12955336958291458,0.0,0.09765013054830288,0.38711694809255787,0.35439163939073737,0.22994833585619545
0.5614902736564458,0.9769630948779946,1.0,0.7213151672108996,0.0,0.04961832061068702,0.00029103281873270787,0.8483606557377048,0.0739425587467363,0.22138836772983117,0.4965786964253498,0.541125560009946
0.6010550609957138,0.9909855588653023,0.6363636363636364,0.8358668318132342,0.0,0.40727436012572965,0.018824461015903928,4.057377049180327e-05,0.09660574412532635,0.06087137794454868,0.5483814850132728,0.22704013749961832
0.3724585119243873,0.9799679085895606,0.36363636363636365,0.8821829373569041,0.0,0.2804220925011226,0.11234686642350707,0.0006618852459016393,0.2699738903394255,0.24536168438607464,0.5479626813741914,0.24864078079309482
0.8758105286295197,0.6634608643046159,0.0,0.6087152347708591,1.0,0.20969914683430624,0.12145619162554633,0.0,0.3107049608355091,0.8509485094850949,0.6809231720831938,0.2943169441814949
0.8043741070447302,0.747595648228462,0.7272727272727273,0.7356904252524115,1.0,0.28378985181859007,0.043014780163541544,0.004364754098360655,0.32428198433420363,0.12549510110485718,0.7157354191902271,0.14636089869145613
0.8120672601384769,0.9308892846339837,0.9090909090909092,0.6973689149119844,0.0,0.0224517287831163,0.00033050656127487797,0.8831967213114753,0.008668407310704958,0.8551177819470502,0.3934434679518568,0.5294927665836376
0.45488515221452913,0.9909855588653023,0.4545454545454546,0.8860113350598655,0.0,0.05085316569375842,0.003308243755097047,0.1137295081967213,0.05033942558746735,0.44027517198248906,0.5479884539058272,0.38524612809741304
0.616441367183207,0.8928283109541486,0.0,0.8950568629658822,1.0,0.08284687920969913,0.00020904889191435445,0.05450819672131147,0.6010443864229764,0.3235355430477382,0.5490966727661658,0.21713190569876012
0.365864380701176,0.8056887133187367,0.0,0.55545546672672,0.0,0.20184104176021556,0.22773165231600445,0.03514344262295081,0.08511749347258485,0.29435063581405047,0.7404577201618515,0.1600352473640817
0.4713704802725574,0.9268828663518957,0.9090909090909092,0.7778403332957999,0.0,0.022900763358778626,8.172076853473892e-05,0.9497950819672131,0.2323759791122715,0.17031478007087764,0.7027331769799744,0.3810743175549032
0.612045279701066,0.7506004619400279,0.09090909090909091,0.5446083399016627,1.0,0.017063313875168382,0.07823750427809337,0.8944672131147541,0.07613577023498694,0.07410881801125704,0.45145099353109464,0.4928872738694016
0.8340476975491813,0.8798074515373628,0.4545454545454546,0.812258379311639,0.0,0.10642119443197125,0.11133471917883604,0.0,0.1310704960835509,0.6685428392745466,0.4842851988350816,0.2722335399608266
0.43180569293328935,0.9318908892045056,0.0,0.6729347295724957,1.0,0.04647507858105074,0.0018608731952174746,0.32069672131147536,0.07624020887728458,0.0900562851782364,0.47083838045411197,0.32844756009428383
0.5746785361028683,0.8828122652489289,0.09090909090909091,0.5420185414555418,0.0,0.026044005388414903,9.730783610267278e-05,0.6711065573770492,0.32637075718015657,0.5601417552637065,0.44512383701450997,0.643513045450778
0.7593142103527859,0.9679486537432969,0.0,0.8195398416094283,0.0,0.2759317467444993,0.047063369142225656,0.001875,0.053785900783289826,0.06743798207212841,0.548252622355094,0.46083456568238695
0.8516320474777448,0.3940292348342045,0.8181818181818182,0.4839545096272942,1.0,0.3488998652896273,0.5728738627488256,0.0,0.09347258485639687,0.6831352928913904,0.7802118502100462,0.18919429818630212
0.6285306077590944,0.6103758220669513,0.6363636363636364,0.4951394362496716,1.0,0.029860799281544673,0.00578800450454107,0.9436475409836064,0.09451697127937336,0.017823639774859283,0.4128179686090564,0.5266180125081611
0.6197384327948126,0.9719550720253847,0.0,0.7893630597154975,1.0,0.13111809609339922,0.0022758535655325964,0.02079918032786885,0.11540469973890338,0.35688972274338127,0.4838857245947269,0.2170693794340937
0.5526980986921639,0.8337336412933519,0.8181818181818182,0.7292346957925159,1.0,0.0322182308037719,0.0018507517227707646,0.0,0.13942558746736292,0.4361058995205337,0.3674003247338986,0.2632777431217474
0.4537861303439939,0.9669470491727747,0.4545454545454546,0.8686709454640993,1.0,0.021216883700044906,0.010626068334068591,0.5747950819672131,0.6302872062663184,0.25995413800291856,0.7027782789103371,0.38108013395161633
0.429607649192219,0.6053677992143414,0.4545454545454546,0.6581466051120368,0.0,0.3915581499775484,0.01588923400635794,0.1844262295081967,0.2595300261096605,0.13591828225974567,0.4458132522357672,0.32548556006811
0.0,0.9268828663518958,0.4545454545454546,0.7832075967421086,0.0,0.0951953300404131,0.006456021686023949,3.975409836065573e-05,0.3942558746736292,0.011986658328121735,0.8099920105151929,0.0809133487758666
0.7856907352456314,0.9739582811664286,0.09090909090909091,0.9023007919528581,1.0,0.3107319263583296,0.015281945659555327,0.02079918032786885,0.1174934725848564,0.38398999374609133,0.5159403108167314,0.21654735782908813
0.5581932080448401,0.581329289521814,0.6363636363636364,0.8218669068798559,1.0,0.004939380332285588,0.14979631447633518,0.0,0.1122715404699739,0.174484052532833,0.9194737249039971,0.26963506472922494
0.8263545444554348,0.7195507202538468,0.0,0.532522613819765,1.0,0.030085316569375842,0.1750999955931109,0.6618852459016392,0.36292428198433413,0.1723994163018554,0.41921599958763944,0.635082178415061
0.8494340037366743,0.9118587977940661,0.5454545454545454,0.6882858536951544,1.0,0.04568926807364167,0.00017159944386152634,0.9272540983606556,0.0527415143603133,0.8874296435272045,0.39995103218989203,0.5221655608242416
0.3526761182547533,0.9409053303392034,0.09090909090909091,0.8092932477573846,1.0,0.019420745397395602,0.029654436533883943,0.005430327868852458,0.09973890339425587,0.2693350010423181,0.7027589495116106,0.24545775769182115
0.38784481811188043,0.8247192001586543,0.9090909090909092,0.732612693765717,0.0,0.046587337224966316,0.01720502542443028,0.728483606557377,0.1279373368146214,0.3850323118615802,0.7030231179608771,0.40575183470963827
0.6450159358171228,0.8948315200951925,0.8181818181818182,0.7339263596441843,0.0,0.03513695554557701,0.00037706533452974537,0.9026639344262293,0.026214099216710182,0.08484469460079215,0.6772828019896394,0.41162203309238915
0.8021760633036598,0.6754801191508798,0.7272727272727273,0.4948391697631648,1.0,0.08340817242927705,0.019128105189305238,0.9026639344262293,0.09660574412532635,0.058265582655826556,0.40632329063683936,0.4603837949371175
0.6131443015716013,0.6013613809322534,0.4545454545454546,0.535337612130766,0.0,0.04961832061068702,0.019026890464838134,0.7192622950819673,0.3148825065274151,0.2620387742338962,0.529006984356073,0.48385150157551654
0.5713814704912628,0.6664656780161818,0.09090909090909091,0.49194910483053705,1.0,0.009317467444993264,0.2955455177089634,0.6547131147540983,0.3890339425587467,0.9843652282676674,0.6390814669725008,0.10378051245363241
0.5252225519287833,0.7065298608370609,0.4545454545454546,0.6481627444356867,0.0,0.03614728334081724,0.00751877629292853,0.0049180327868852455,0.3211488250652741,0.3464665415884928,0.49688796680497926,0.1444632992637896
0.6307286515001649,0.9118587977940661,0.18181818181818182,0.8318132342453928,1.0,0.1838796587337225,0.0009337463190988117,0.003555327868852459,0.0527415143603133,0.3079007713154055,0.5483814850132728,0.3315898684185654
0.940652818991098,0.7526036710810718,0.5454545454545454,0.7845212626205758,1.0,0.27705433318365513,0.01760988432229869,0.0,0.11958224543080939,0.7133625182405671,0.20650885286461695,0.41558881565076033
0.9208704253214639,0.703525047125495,0.0,0.734451825995571,1.0,0.33542882801975754,0.017002595975496075,0.0,0.11018276762402088,0.8238482384823848,0.4706257570681168,0.2766060161899403
0.8889987910759425,0.5903437306565117,0.4545454545454546,0.7600495439702736,0.0,0.02716659182757072,0.1305655168275856,0.00013114754098360654,0.03101827676240209,0.6122576610381488,0.393314605293678,0.29115573256789556
0.548302011210023,0.9248796572108519,0.5454545454545454,0.7960064557294599,0.0,0.84171531207903,0.16396637590172958,5.368852459016393e-06,0.07080939947780679,0.43506358140504486,0.605731811035798,0.1863224523091822
0.3779536212770634,0.9989983954294781,0.7272727272727273,0.7822317306609615,1.0,0.04512797485406375,6.643734514020636e-05,0.7581967213114753,0.7117493472584856,0.5424223473003962,0.48364088554418705,0.711089396563382
0.24826904055390708,0.5853357078039019,0.4545454545454546,0.7507412828885636,1.0,0.0322182308037719,0.005373024134225948,0.00038422131147540983,0.36919060052219316,0.3204085887012716,0.5483492693487281,0.34020831424828163
0.769205407187603,0.4801672278990944,0.7272727272727273,0.6503021431520475,1.0,0.024247867085765606,0.04392571268374547,0.015061475409836064,0.05033942558746735,0.6466541588492807,0.44522692714105305,0.3292502228406991
0.4922518958127267,0.956931003467555,0.09090909090909091,0.8811695379649438,1.0,0.12550516389762012,0.0016786866911766896,0.05399590163934426,0.9759791122715403,0.2755889097352512,0.5140331434756836,0.2622395163084494
0.28233871854049897,0.5963533580796436,0.36363636363636365,0.5979056412566153,0.0,0.08396946564885496,0.00010074913673455428,3.381147540983606e-05,0.09033942558746735,0.05764019178653325,0.7422360248447205,0.27349569804758106
0.6274315858885592,0.8808090561078848,0.0,0.7092294411290019,1.0,0.14571171980242478,0.0005936648448893457,0.790983606557377,0.3472584856396866,0.318323952470294,0.4060720084533904,0.27093502939461495
0.7670073634465326,0.7265619522475005,0.09090909090909091,0.7062643095747475,1.0,0.2905253704535249,0.26214465863481945,0.0,0.08052219321148824,0.3422972691265374,0.4775972268755959,0.13157271004826154
0.7571161666117155,0.47215439133491854,0.5454545454545454,0.5062492962504221,1.0,0.20408621463852716,0.1406869892742959,0.0,0.05838120104438641,0.8832603710652491,0.7994381588103397,0.0992975246869688
0.4405978678975712,0.8207127818765663,0.6363636363636364,0.46496265435574063,0.0,0.01537943421643467,0.0013952854626688013,0.6249999999999999,0.3441253263707571,0.3714821763602252,0.5476598541274709,0.2584486797506511
0.7076601824376306,0.7375796025232423,0.09090909090909091,0.7021356453852794,1.0,0.014256847777278852,0.04392571268374547,0.7540983606557377,0.077911227154047,0.7154471544715448,0.38748357001108213,0.21031072645340848
0.793383888339378,0.7666261350683795,0.09090909090909091,0.7612130766054873,1.0,0.29389312977099236,0.024087626688193284,0.0,0.2741514360313316,0.4017094017094018,0.28497976856266594,0.23281436533660216
0.42631058358061324,0.9348957029160716,0.8181818181818182,0.8609766167473633,0.0,0.020318814548720258,0.0050795014332713495,0.0012295081967213114,0.08261096605744123,0.025432562017927866,0.6898597974279012,0.3272711938590484
0.6109462578305308,0.8828122652489289,1.0,0.673310062680629,1.0,0.01380781320161652,0.06538323427077129,0.8872950819672131,0.07906005221932114,0.2422347300396081,0.40645215329501816,0.42112747942086143
0.9241674909330696,0.2528029903906058,0.09090909090909091,0.5059490297639154,1.0,0.20520880107768297,0.06032249804741614,0.00011065573770491802,0.06245430809399476,0.12236814675839068,0.7997474291899692,0.24794862958422947
0.813166282009012,0.6794865374329677,0.5454545454545454,0.6238411590286379,0.0,0.06106870229007633,0.2510110389434381,0.0,0.07028720626631854,0.20158432353554306,0.9030566222520039,0.1892335588641159
0.6472139795581933,0.9639422354612088,0.8181818181818182,0.7453364861314415,0.0,0.060507409070498425,0.008095700222391018,0.6301229508196721,0.022140992167101824,0.6914738378153014,0.5480206695703719,0.28640519055242686
0.6439169139465875,0.9419069349097253,1.0,0.7078782419397215,1.0,0.04321957790749888,0.000125040670606659,0.7961065573770492,0.2866840731070495,0.060454450698353146,0.5029960568026598,0.6018923646706247
0.7878887789867018,0.6654640734456599,0.09090909090909091,0.67601246105919,1.0,0.058599012123933536,0.13663840029561178,3.227459016393442e-06,0.43603133159268925,0.7154471544715448,0.7505218937656245,0.38491604758394155
0.7999780195625892,0.7846550173377752,0.9090909090909092,0.678602259505311,1.0,0.011450381679389315,0.0007596569930153946,0.9139344262295082,0.09033942558746735,0.6185115697310819,0.3740431947630216,0.49326533965575664
0.4043301461699088,0.7786453899146433,0.36363636363636365,0.6583718049769169,1.0,0.01998203861697351,0.8532386495227007,0.0,0.1237597911227154,0.7748592870544091,0.3174789309553877,0.07517547341833998
0.5439059237278823,0.789663040190385,0.0,0.6402807491648838,1.0,0.03423888639425235,0.0022758535655325964,0.4815573770491803,0.10391644908616188,0.07859078590785908,0.3034393443467952,0.0535617432322589
0.7856907352456314,0.49418969188640205,0.09090909090909091,0.5530533348346658,1.0,0.2748091603053435,0.12145619162554633,1.0450819672131146e-06,0.11436031331592689,0.3621013133208255,0.5475954227983815,0.15729136221465123
0.5636883173975161,0.9799679085895605,0.09090909090909091,0.9069549224937131,1.0,0.11091154018859452,0.004198933330407553,0.00011577868852459015,0.2741514360313316,0.0921409214092141,0.6502023143733405,0.15177741813058104
0.7812946477634903,0.5622988026818965,0.8181818181818182,0.6876477874113276,1.0,0.3814548720251459,0.04038319732739686,0.0,0.1227154046997389,0.5215759849906192,0.670704363289606,0.16286637846420954
0.7681063853170678,0.9368989120571155,0.9090909090909092,0.7175243028187516,0.0,0.059048046699595874,0.006061284260602247,0.49590163934426224,0.057650130548302876,0.7790285595163644,0.3804992139377851,0.257576220243678
0.7768985602813496,0.6474351911762644,0.18181818181818182,0.6081522351086589,1.0,0.06320161652447238,0.0007728149071961181,3.063524590163934e-05,0.11958224543080939,0.36835522201375864,0.5750624983892169,0.22012880410521285
0.3087152434333444,0.8247192001586543,0.18181818181818182,0.7569718124835791,1.0,0.1243825774584643,0.004624035173169386,0.00027254098360655736,0.3503916449086162,0.09943714821763602,0.6705239555681556,0.1804566162239662
0.6779865919331796,0.9399037257686815,1.0,0.7111436399804826,0.0,0.0520880107768298,0.11335901366817808,0.8575819672131147,0.4913838120104438,0.5351261204919742,0.5159467539496404,0.6166601959253233
0.7648093197054621,0.8477561052806596,0.6363636363636364,0.831512967758886,1.0,0.020767849124382582,0.029553221809416844,2.3155737704918033e-06,0.3859007832898172,0.7759016051698979,0.17129068838432004,0.36151522950774384
0.8241565007143642,0.4290853948024736,0.7272727272727273,0.375182974890215,1.0,0.6531207903008531,0.09453307491729694,0.012397540983606556,0.23759791122715404,0.11507191994996875,0.5797595422798381,0.0747290649706054
0.28453676228156943,0.956931003467555,0.09090909090909091,0.8359043651240475,1.0,0.4286035024696902,0.0143710131393514,0.0,0.08825065274151433,0.0764019178653325,0.5484137006778177,0.30265038657226656
0.699967029343884,0.3960324439752484,1.0,0.5959539090943212,0.0,0.2792995060619668,0.05323746733471894,0.0,0.12062663185378592,0.29330831769856164,0.6125615319192804,0.22816561026361365
0.6395208264644466,0.5643020118229403,0.09090909090909091,0.6644146680178658,1.0,0.09631791647956892,0.013966154241482988,0.0,0.12898172323759793,0.6445695226183031,0.8056493389345635,0.3822026985172551
0.7043631168260248,0.9399037257686815,0.6363636363636364,0.624516758623278,1.0,0.0327795240233498,3.091097685225324e-05,0.8668032786885245,0.5154046997389033,0.18178027934125496,0.5224994201180382,0.5602178822208748
0.5274205956698539,0.9809695131600825,0.6363636363636364,0.7159103704537777,1.0,0.054445442299057026,4.123487874789775e-05,0.7264344262295083,0.07613577023498694,0.3058161350844278,0.5482719517538207,0.6215488773627293
0.38564677437081,0.9739582811664286,0.4545454545454546,0.8036257178245693,0.0,0.07296811854512797,0.012447933374476444,0.00011168032786885246,0.4360313315926892,0.1869918699186992,0.5485554496018143,0.20438091000434777
0.8164633476206176,0.9939903725768682,0.5454545454545454,0.6832188567353525,1.0,0.08026493039964078,0.00023334042578645914,0.9518442622950819,0.051070496083550916,0.7144048363560559,0.3998608283291668,0.618704659369997
0.6373227827233762,0.7756405762030774,0.5454545454545454,0.7452614195098148,0.0,0.0497305792546026,0.002589619211380616,0.0002469262295081967,0.05357702349869451,0.2318115488847196,0.4064457101621092,0.6076505974166474
0.6340257171117706,0.8116983407418684,1.0,0.6623503359231317,0.0,0.015828468792096994,0.017103810699963178,0.9426229508196721,0.0793733681462141,0.2630810923493851,0.3998866008608025,0.5001824894468752
0.5735795142323333,0.7636213213568136,1.0,0.6984198476147581,1.0,0.01784912438257746,0.002569376266487195,0.0004825819672131147,0.22715404699738903,0.897852824682093,0.45811319295894437,0.1954571033471909
0.8241565007143642,0.6874993739971434,1.0,0.6629884022069586,0.0,0.15020206555904805,0.01123335668087121,1.055327868852459e-05,0.059112271540469975,0.13279132791327913,0.3547460117007294,0.24990730117738413
0.7757995384108143,0.4611367410591769,1.0,0.5375896107795668,1.0,0.28378985181859007,0.07833871900256047,0.0,0.054934725848563966,0.2505732749635189,0.7992835236205252,0.17271935449629278
0.4340037366743598,0.872796219543709,0.09090909090909091,0.8549337537064143,1.0,0.44656488549618323,0.002589619211380616,0.01485655737704918,0.22506527415143604,0.1765686887638107,0.6881201515424861,0.3860735105298592
0.5768765798439388,0.9208732389287639,0.5454545454545454,0.6959051157902638,1.0,0.04344409519533003,0.0002839477880200106,0.8452868852459016,0.6219321148825064,0.4163018553262456,0.48363444241127806,0.4090104709681829
0.38894383998241566,0.9248796572108519,0.09090909090909091,0.739969222685133,1.0,0.09182757072294566,0.0023163394553194377,0.003012295081967213,0.2877284595300261,0.12757973733583494,0.5492448648230716,0.3027739850024211
0.8999890097812947,0.7315699751001103,0.7272727272727273,0.6532297413954884,1.0,0.07801975752132914,0.2550596279221222,0.0,0.09138381201044385,0.3037314988534501,0.3937076364011237,0.1779890099184105
0.45598417408506425,0.6524432140288743,0.09090909090909091,0.5465225387531434,0.0,0.3893129770992366,0.007498533348035108,0.0,0.2710182767624021,0.6132999791536377,0.6925336975851138,0.3923028714096474
0.7318386635894054,0.6314095180479128,0.8181818181818182,0.6837067897759261,1.0,0.14795689268073642,0.10728613020015192,0.0,0.208355091383812,0.5132374400667084,0.431966959614443,0.25430013479499386
